vx,vy,vz,speed_frac,v_yaw
0.006771206830183396,0.2,-0.002264207736225765,1,0.026878479940901645
0.005804980949185884,0.2,-0.002268502549113205,1,0.03644736214095645
0.004637483540346821,0.2,-0.002279422438365264,1,0.025595387947864978
0.0033775301654216383,0.2,-0.00229231925653145,1,0.035646038753591736
0.002046442586189634,0.2,-0.002307718073296605,1,0.02613831820653867
0.0009095449860614668,0.2,-0.002314347595152977,1,0.035868029479223296
-9.527652324803348e-05,0.2,-0.002315500867574649,1,0.025053190012519932
-0.0008431403716571417,0.2,-0.002318013905064975,1,0.03380041158431335
-0.001280175768679892,0.2,-0.0023235030161750103,1,0.022029146732258864
-0.0015374511840597904,0.2,-0.0023324267963139023,1,0.02969729300615498
-0.001520209329099409,0.2,-0.002336399681504786,1,0.0176212819153565
-0.0012846826122711597,0.2,-0.002337401733740585,1,0.02563442948202077
-0.0006813685724221807,0.2,-0.002336539069093979,1,0.013535597529404475
0.00014062438676659683,0.2,-0.0023359137231883653,1,0.021135175687209795
0.0011093437004625617,0.2,-0.0023356154679548546,1,0.010355429186657439
0.002193512806476089,0.2,-0.0023397596096836337,1,0.021149908720313526
0.0035379950581210795,0.2,-0.0023413891943854237,1,0.012089995037737333
0.00496918858996348,0.2,-0.0023437764468764444,1,0.02155959297611143
0.006354264391502218,0.2,-0.0023499077770612886,1,0.010877278906449073
0.007434573308177039,0.2,-0.0023543909584968215,1,0.020465944900785127
0.008243458210115323,0.2,-0.002353713364835197,1,0.009725388503873722
0.008790510720827815,0.2,-0.0023575643082223152,1,0.018946987648093216
0.00918634997286466,0.2,-0.002361818095822643,1,0.007448348596384546
0.00937607042635355,0.2,-0.002368715964406354,1,0.01573016649643355
0.009523794541567099,0.2,-0.002375894657088984,1,0.0036430525965065463
0.009581882810445419,0.2,-0.0023858754997426734,1,0.011347654619965342
0.00959761112790905,0.2,-0.0023931425919886395,1,0.0010521259647422454
0.009457795485587228,0.2,-0.00240191420323832,1,0.011374544870199399
0.009275711410695692,0.2,-0.002412874695424505,1,0.0008619853751530293
0.009016723751060718,0.2,-0.0024240112745176345,1,0.009943572998238892
0.008875907112010362,0.2,-0.0024266577655286947,1,-0.0013762429990189506
0.008739756241403607,0.2,-0.002424913970603071,1,0.007496215604744894
0.008651521430397352,0.2,-0.002429010216978611,1,-0.003299594931862826
0.00849190486024104,0.2,-0.0024373776216475296,1,0.006897624962336257
0.007948148465998228,0.2,-0.002440694660567344,1,-0.003612973787723739
0.00731431317607506,0.2,-0.0024449609349643797,1,0.005466302780839261
0.0070068140277384505,0.2,-0.002450573679541379,1,-0.005043348055697061
0.006796409348237303,0.2,-0.002458353160363691,1,0.005328644317633913
0.006212615193948612,0.2,-0.0024648110512714427,1,-0.005189150017985922
0.005491212516497673,0.2,-0.0024723176779024025,1,0.003822172876304597
0.00519162712337734,0.2,-0.002477378436096911,1,-0.006638062579872761
0.005249177483645923,0.2,-0.0024833982690076195,1,0.003490150485169208
0.005357542812990113,0.2,-0.0024850733696479277,1,-0.006223954059513259
0.005581413331470164,0.2,-0.0024807202749909663,1,0.004088891964876495
0.005777770409413602,0.2,-0.002482072376845723,1,-0.00636508093545296
0.005860517749733313,0.2,-0.0024889245785456038,1,0.0028156250552975326
0.006003523293663687,0.2,-0.002485824630584055,1,-0.008371292219881976
0.0061178867339642395,0.2,-0.002484732782795651,1,0.0008788312392284947
0.006136305224781535,0.2,-0.002488344491678729,1,-0.009388661753168215
0.005823993662138344,0.2,-0.0024827061764854386,1,0.0010123122022596132
0.005388717648207086,0.2,-0.00248227820543373,1,-0.008264577731842637
0.004931028706518903,0.2,-0.002484889007917379,1,0.002397567125840938
0.004328974916718659,0.2,-0.00248976252290789,1,-0.0076601104705569245
0.0036113511321791136,0.2,-0.002495349362672261,1,0.0017072879333739355
0.002577688346164314,0.2,-0.002494104384716589,1,-0.008851528921260954
0.0014650995041013415,0.2,-0.0024971365298001036,1,0.0012945808242101897
0.00038372306057793404,0.2,-0.002503479874945147,1,-0.008125534260803535
-0.0008241264335193121,0.2,-0.002496432083610778,1,0.002805394111634607
-0.0019853630466959427,0.2,-0.0024909714349715117,1,-0.0061800474454845045
-0.0031540527828577414,0.2,-0.0024902637627042257,1,0.00566916835293485
-0.004421812793547086,0.2,-0.0024863697271119145,1,-0.002573599955308703
-0.005656372439371726,0.2,-0.002483940852959332,1,0.006783828702890959
-0.006945575602424703,0.2,-0.0024850171954720612,1,-0.004646109242349317
-0.008164014127650665,0.2,-0.002490133489567836,1,0.004761577072527778
-0.009271377763051925,0.2,-0.0024982477637355838,1,-0.006503093666957227
-0.010022086276974512,0.2,-0.00250277966978546,1,0.002164122510302624
-0.010459896515425227,0.2,-0.0024976559266409737,1,-0.00865153038446631
-0.010556435868896263,0.2,-0.0024894734657688877,1,0.0010857615364439077
-0.010443807298774782,0.2,-0.002481180693418017,1,-0.008584726433961798
-0.010025029401898394,0.2,-0.0024686236190124,1,0.0022957517697763663
-0.00935726126100897,0.2,-0.002456930698100601,1,-0.006529361496161679
-0.008289253784159123,0.2,-0.0024483752020210137,1,0.004663535296707044
-0.006981433630553202,0.2,-0.0024406470396519664,1,-0.004074608984043104
-0.005465330351517472,0.2,-0.0024350765373619687,1,0.00664903323577426
-0.0038986506715311398,0.2,-0.0024389723408921316,1,-0.0035008233866404836
-0.002414871182675582,0.2,-0.002449976020895639,1,0.005960172005656572
-0.000892574800491347,0.2,-0.0024523107371327013,1,-0.005039128431918893
0.000556336907082372,0.2,-0.0024503860369143315,1,0.004080369249574778
0.0018704536489345391,0.2,-0.0024540370458042138,1,-0.006322706583263171
0.002769227437732419,0.2,-0.002454119551822287,1,0.003031334330404256
0.0034183874255044044,0.2,-0.002451742186320216,1,-0.00802044975471361
0.0038917255021114205,0.2,-0.0024547720768596237,1,0.0017882461462572774
0,0,-0.0024614766219488438,1,-0.008166494665685864
0,0,-0.0024772423879738104,1,0.0028465418615950533
0,0,-0.0025181448860682742,1,-0.00615532062149482
0,0,-0.0025967995068443273,1,0.004449512601703232
0,0,-0.0026578539674498858,1,-0.0053522031278268045
0,0,-0.002658959429355179,1,0.0048752345059441815
0,0,-0.0026231745492026892,1,-0.005775220858497576
